Voltage(V),SoE (%)
3.614265,45.05815702
3.614205,45.04458885
3.614172,45.03100987
3.614137,45.01745252
3.614044,45.00389517
3.613976,44.99025126
3.613852,44.97670473
3.613791,44.96313656
3.613703,44.94955757
3.613608,44.93597859
3.613394,44.92237796
3.613317,44.90880979
3.613207,44.8952849
3.613159,44.88169509
3.613091,44.86804036
3.613074,44.85448301
3.612888,44.8409473
3.612801,44.82740078
3.61274,44.81375687
3.612769,44.8001887
3.612769,44.78660971
3.612707,44.77304154
3.612665,44.75951665
3.612619,44.7459593
3.612468,44.73234786
3.612392,44.71875805
3.612254,44.70522234
3.612189,44.69160007
3.612017,44.67806436
3.611924,44.66450701
3.611831,44.65098212
3.611786,44.63735986
3.61167,44.62380251
3.611549,44.61016942
3.611497,44.59662289
3.611391,44.58308718
3.611269,44.56957311
3.611295,44.55590756
3.611368,44.54239349
3.611309,44.52876041
3.61124,44.5152247
3.611172,44.50164571
3.611109,44.48812082
3.610978,44.47457429
3.610901,44.46095202
3.610864,44.44740549
3.610699,44.4338806
3.610571,44.42026916
3.610472,44.40674427
3.610312,44.39318692
3.61031,44.37957547
3.610161,44.36601812
3.610113,44.35240667
3.610115,44.33893588
3.610041,44.32533525
3.609902,44.31177791
3.609881,44.29826384
3.609889,44.28461993
3.609837,44.27110586
3.609713,44.25750523
3.6097,44.24391542
3.609579,44.23043381
3.609523,44.21684401
3.609476,44.20328666
3.609359,44.18975095
3.609241,44.1761395
3.609061,44.16260379
3.608937,44.1490248
3.608893,44.13553237
3.608803,44.12189928
3.608796,44.10830948
3.608687,44.09487115
3.608561,44.0812597
3.608508,44.06772399
3.608444,44.05411254
3.608438,44.04056601
3.608471,44.02696538
3.608399,44.01342967
3.608311,43.9999156
3.608185,43.98639072
3.60816,43.97281173
3.608064,43.9592652
3.607997,43.94568621
3.607932,43.93216132
3.607755,43.91862561
3.607651,43.90507908
3.607554,43.89146763
3.607491,43.87793193
3.607424,43.86439622
3.60729,43.85079559
3.607253,43.83729234
3.607124,43.82369171
3.607051,43.810156
3.607023,43.79663111
3.607069,43.78301966
3.607012,43.76949478
3.606972,43.75598071
3.606857,43.74246664
3.606826,43.72887683
3.606758,43.71528702
3.606651,43.70179459
3.606618,43.68817232
3.606445,43.67469071
3.606273,43.66107926
3.606214,43.6475652
3.60614,43.63402949
3.606077,43.62043968
3.605968,43.60694725
3.605851,43.593444
3.605735,43.57983255
3.605801,43.5662752
3.605642,43.55275031
3.605618,43.53920378
3.605644,43.52564644
3.605608,43.51207827
3.605548,43.49853174
3.605465,43.48503931
3.605348,43.47141704
3.605271,43.45789215
3.605294,43.44437808
3.605145,43.43088565
3.605002,43.41725256
3.60487,43.40377096
3.604776,43.39013787
3.604667,43.37666708
3.60463,43.36307727
3.604548,43.34957402
3.604466,43.33605995
3.604362,43.32247014
3.604301,43.30896689
3.604257,43.2953879
3.604281,43.28187384
3.60428,43.26829485
3.604154,43.25475914
3.604137,43.24124507
3.604074,43.2276769
3.604014,43.21420611
3.603895,43.20059466
3.603808,43.18701567
3.603669,43.17351242
3.603555,43.16003082
3.603438,43.14650593
3.603348,43.13291612
3.603338,43.11936959
3.603264,43.1058988
3.603168,43.09231981
3.603081,43.0787841
3.603036,43.06525921
3.602955,43.0516694
3.602892,43.03810124
3.602949,43.02464127
3.602903,43.01114884
3.602811,42.99758067
3.602763,42.98399086
3.60266,42.97046597
3.602615,42.95693026
3.60251,42.94344865
3.602431,42.92988048
3.602309,42.91634477
3.602226,42.90280907
3.602119,42.88925172
3.602025,42.87571601
3.60196,42.8621803
3.601879,42.84872033
3.601779,42.83518462
3.601686,42.82158399
3.601651,42.80814566
3.601565,42.79459913
3.601586,42.78104178
3.601557,42.76754936
3.601479,42.75399201
3.6015,42.7404022
3.601373,42.72690977
3.60129,42.71341734
3.601222,42.69983835
3.60118,42.68636756
3.601091,42.67284267
3.600907,42.65929614
3.600826,42.64578207
3.600723,42.63224637
3.600626,42.61874312
3.600498,42.60515331
3.600373,42.59163924
3.60043,42.57807107
3.600312,42.56462192
3.600306,42.55107539
3.600194,42.53748558
3.600234,42.52401479
3.600255,42.51046826
3.600201,42.49699747
3.600072,42.48338603
3.600047,42.46985032
3.599986,42.45641199
3.599875,42.44285464
3.599829,42.42930811
3.599721,42.41576158
3.599507,42.40227997
3.599437,42.38879836
3.59939,42.37525183
3.599367,42.36172694
3.59926,42.34824533
3.599133,42.33469881
3.59911,42.32113064
3.599021,42.30767067
3.598964,42.29411332
3.598902,42.28052351
3.598916,42.26708518
3.59889,42.25354947
3.598874,42.24002458
3.598739,42.22652133
3.598716,42.21298562
3.598634,42.19941746
3.598567,42.18598995
3.598487,42.17241096
3.598392,42.15886443
3.598303,42.14530708
3.598137,42.13190121
3.598046,42.11833304
3.598008,42.10479733
3.597901,42.09128326
3.597861,42.07783411
3.597749,42.0642443
3.5977,42.05069778
3.59759,42.03722699
3.597574,42.0237021
3.597508,42.01018803
3.597543,41.99668478
3.597485,41.98321399
3.597468,41.96967828
3.59735,41.95618585
3.59729,41.94258522
3.597233,41.92906033
3.59715,41.91564364
3.597095,41.90207548
3.597022,41.88852895
3.596845,41.87499324
3.596746,41.86154409
3.596658,41.84808412
3.596567,41.83451595
3.59651,41.82098024
3.596409,41.80744453
3.596405,41.79393046
3.59636,41.78050295
3.596228,41.76698888
3.596248,41.75345317
3.596227,41.73993911
3.596179,41.7264034
3.596087,41.71288933
3.596033,41.69941854
3.595984,41.68587201
3.595937,41.6723363
3.595843,41.65889797
3.595843,41.64536226
3.595656,41.63189147
3.595516,41.61829084
3.595449,41.60482005
3.595316,41.59132762
3.595272,41.57785684
3.595213,41.56424539
3.595181,41.5508287
3.595106,41.53730381
3.595007,41.52385466
3.594918,41.51034059
3.594862,41.4967616
3.594979,41.48324753
3.594934,41.46977674
3.594855,41.45627349
3.59476,41.4427486
3.594692,41.42923453
3.594636,41.41578538
3.594563,41.40221722
3.59444,41.38877889
3.594338,41.37522154
3.594144,41.36168583
3.594034,41.3481934
3.594074,41.33477671
3.594013,41.321241
3.593923,41.30770529
3.593829,41.29420204
3.593745,41.28076371
3.593719,41.26726046
3.593658,41.25368147
3.593655,41.24017823
3.593708,41.2266858
3.5936,41.21321501
3.593535,41.19970094
3.593466,41.18620851
3.593437,41.17270526
3.59335,41.15920201
3.593274,41.14576368
3.593174,41.13216305
3.59309,41.11873554
3.592921,41.10516737
3.59282,41.09172904
3.592758,41.07820415
3.592696,41.06469009
3.592642,41.05123012
3.59254,41.03770523
3.59255,41.02418034
3.592453,41.01076365
3.592407,40.99723876
3.592274,40.98370305
3.592299,40.97018898
3.592308,40.95677229
3.592286,40.94325822
3.592172,40.92973333
3.592158,40.91620844
3.592048,40.90270519
3.59198,40.8892344
3.591922,40.87580689
3.591801,40.86232529
3.591784,40.84876794
3.591605,40.83527551
3.591482,40.8217939
3.591386,40.80827983
3.591377,40.79477658
3.591294,40.78138153
3.591295,40.76784582
3.591198,40.75433175
3.591091,40.74085014
3.591002,40.72739017
3.591051,40.71390856
3.591105,40.70032957
3.591017,40.68688042
3.590946,40.67336636
3.590862,40.65986311
3.590811,40.6464356
3.590728,40.63294317
3.590638,40.6194291
3.590535,40.60597995
3.590449,40.5924767
3.590299,40.57891935
3.590203,40.56548102
3.590224,40.55196695
3.590101,40.53853944
3.589994,40.52502537
3.589969,40.51148966
3.589869,40.49801887
3.589841,40.48459136
3.589855,40.47104484
3.589774,40.45758487
3.589834,40.44413572
3.589703,40.43062165
3.589699,40.41709676
3.589608,40.40369089
3.58959,40.39013354
3.589497,40.37666275
3.589358,40.36319196
3.589276,40.34967789
3.589184,40.3362071
3.589125,40.32270385
3.588995,40.30928716
3.588894,40.29577309
3.58885,40.28233476
3.58873,40.26883151
3.588718,40.25536073
3.588719,40.24185748
3.588562,40.22839751
3.588553,40.21492672
3.588639,40.20138019
3.588602,40.1878553
3.588444,40.17437369
3.58844,40.16098946
3.588358,40.14747539
3.588311,40.13397214
3.588207,40.12054463
3.588165,40.10701974
3.588042,40.09349485
3.587918,40.08007816
3.587802,40.06656409
3.587717,40.05313658
3.587688,40.0396117
3.587609,40.02608681
3.587588,40.0126593
3.58752,39.99916687
3.587396,39.98563116
3.587317,39.97220365
3.587373,39.95877614
3.587399,39.94525125
3.587325,39.93181292
3.587224,39.91835295
3.587181,39.90480642
3.587161,39.89134645
3.587026,39.8778432
3.586989,39.86444815
3.586945,39.8508908
3.58677,39.83749575
3.586634,39.82400332
3.586536,39.81046761
3.586494,39.79704011
3.586518,39.78354768
3.586316,39.77012017
3.586303,39.75663856
3.586255,39.74309203
3.586201,39.7296537
3.586158,39.71621537
3.58621,39.70274458
3.586167,39.68924133
3.586078,39.67577054
3.58605,39.66228893
3.585913,39.64886142
3.585929,39.63531489
3.585842,39.6218441
3.58577,39.60842741
3.585685,39.59495662
3.58549,39.58142091
3.585454,39.56803668
3.585397,39.55450097
3.585319,39.54100855
3.585291,39.52759186
3.585171,39.51412107
3.585059,39.50062864
3.584975,39.48713621
3.585,39.47371952
3.585024,39.46022709
3.584957,39.44678876
3.584947,39.43328551
3.584901,39.41978226
3.584847,39.40636557
3.584709,39.39287314
3.584673,39.37941317
3.58462,39.36599648
3.584561,39.35244995
3.584464,39.33903326
3.584325,39.32557329
3.584137,39.31207004
3.584158,39.29859925
3.584034,39.2851501
3.583994,39.27169014
3.583921,39.25818689
3.583917,39.24473774
3.583773,39.23131023
3.583744,39.21785026
3.583686,39.20430373
3.583781,39.19088704
3.583703,39.17741625
3.58368,39.16394546
3.583608,39.15045303
3.583472,39.1370147
3.583466,39.12358719
3.583411,39.11010558
3.583374,39.09667807
3.583176,39.08323974
3.583068,39.06975813
3.583009,39.05622242
3.582884,39.04277327
3.582877,39.0293133
3.582836,39.01592907
3.582718,39.00250156
3.582652,38.98892257
3.582647,38.97550588
3.582509,38.9620351
3.582647,38.94859677
3.582603,38.93510434
3.582533,38.92168765
3.582444,38.90820604
3.582379,38.89483263
3.582302,38.88125364
3.58224,38.86781531
3.582265,38.8543337
3.582167,38.84086291
3.582046,38.82740294
3.581925,38.81396461
3.581738,38.80051546
3.581776,38.78714205
3.581646,38.77368208
3.581604,38.76018965
3.581584,38.74670804
3.581458,38.73324807
3.581468,38.71975564
3.581349,38.70632813
3.58135,38.69295472
3.581326,38.67947311
3.581334,38.66596986
3.581281,38.65253153
3.581221,38.6390932
3.581116,38.62563324
3.581087,38.61215163
3.580992,38.59870248
3.580967,38.58524251
3.580749,38.57177172
3.580685,38.55831175
3.580561,38.54489506
3.580545,38.53145673
3.580437,38.51800758
3.580387,38.50454761
3.580386,38.49110928
3.580355,38.47764931
3.580153,38.46418934
3.580145,38.45071855
3.580167,38.4372694
3.580231,38.42384189
3.580147,38.41041438
3.580087,38.39694359
3.579987,38.3835269
3.579982,38.37008857
3.579895,38.35661778
3.579869,38.34316863
3.579738,38.32971948
3.579581,38.31630279
3.579461,38.30275626
3.579306,38.28935039
3.579366,38.27591206
3.579347,38.26244127
3.57927,38.2490354
3.579117,38.23553216
3.579113,38.22208301
3.578988,38.20861222
3.579004,38.19519553
3.579025,38.18178966
3.579024,38.16831887
3.578967,38.15490218
3.578878,38.14146385
3.578787,38.12805798
3.578782,38.11452227
3.578684,38.10109476
3.578659,38.08769971
3.578535,38.07423974
3.578378,38.06074731
3.578289,38.04730898
3.578276,38.03387065
3.578169,38.02046478
3.578085,38.00702645
3.578013,37.9935232
3.577954,37.98017143
3.577827,37.96668982
3.577847,37.95325149
3.577859,37.93984562
3.577851,37.92632073
3.577799,37.91286076
3.577776,37.89942243
3.577713,37.88604902
3.577643,37.87259987
3.577553,37.85915072
3.577498,37.84574485
3.577435,37.83225242
3.577312,37.81878163
3.577232,37.80533249
3.577081,37.79193743
3.577029,37.77846665
3.576969,37.7650716
3.576873,37.75163327
3.576919,37.73820576
3.576828,37.72477825
3.576656,37.71136156
3.576687,37.69781503
3.576703,37.6844308
3.576736,37.67097083
3.576647,37.65755414
3.576609,37.64410499
3.576562,37.63065584
3.576487,37.61722833
3.576463,37.60380082
3.57636,37.59033003
3.576213,37.57692416
3.576111,37.56347501
3.576014,37.55009078
3.575936,37.53664163
3.575928,37.52321412
3.575825,37.50979743
3.575812,37.4963591
3.575669,37.48287749
3.575624,37.46948244
3.575536,37.45599001
3.575561,37.44263824
3.575567,37.42911335
3.575541,37.4157724
3.575457,37.40227997
3.575438,37.38885246
3.575418,37.37544659
3.575296,37.3619758
3.575259,37.34859157
3.575169,37.33515324
3.575001,37.32171491
3.574894,37.3082874
3.574789,37.29480579
3.574821,37.28137828
3.574779,37.26808061
3.574643,37.25451244
3.574605,37.24114985
3.574558,37.2277548
3.574443,37.21421909
3.574414,37.20082404
3.574437,37.18743981
3.57445,37.17399066
3.574386,37.16059561
3.574348,37.14710319
3.574286,37.13369732
3.574199,37.12025899
3.574164,37.10688558
3.574101,37.09338233
3.573986,37.07995482
3.573888,37.06654895
3.573791,37.05313226
3.573656,37.03968311
3.573577,37.02626642
3.573575,37.01283891
3.573511,36.99940058
3.57346,36.98598389
3.573435,36.97261048
3.573277,36.95915051
3.573274,36.94573382
3.573258,36.93230631
3.573313,36.91892208
3.573216,36.90537555
3.573184,36.89199132
3.573143,36.87858545
3.573071,36.86512548
3.572983,36.85177371
3.572917,36.83835702
3.572808,36.82492951
3.572681,36.81151282
3.572538,36.79805285
3.572485,36.78467944
3.572387,36.77115455
3.572459,36.75777032
3.572391,36.74437527
3.572272,36.73093694
3.57222,36.71750943
3.572109,36.70411438
3.572078,36.69069769
3.572162,36.67725936
3.572129,36.66388595
3.572029,36.65040434
3.571981,36.63703093
3.571956,36.62357096
3.571908,36.61012181
3.571856,36.5967484
3.571766,36.58333171
3.571659,36.5698501
3.57155,36.55644423
3.57146,36.54301672
3.571389,36.52968659
3.571297,36.5162699
3.571188,36.50275583
3.571165,36.48940406
3.571155,36.47596573
3.571066,36.4625274
3.571017,36.44913235
3.571023,36.4357373
3.570981,36.42228815
3.571027,36.40884982
3.570864,36.39547641
3.570824,36.3820489
3.570839,36.36864303
3.570765,36.35522634
3.570684,36.34183129
3.570565,36.32843624
3.570436,36.31496545
3.570376,36.30158122
3.570239,36.28817535
3.570184,36.2747262
3.570147,36.26133115
3.570107,36.24783872
3.570077,36.23453023
3.569986,36.2210378
3.569872,36.20766439
3.56986,36.19426934
3.569888,36.18078773
3.56994,36.16742514
3.569851,36.15400845
3.569756,36.14063504
3.569675,36.12717507
3.569635,36.11379084
3.569606,36.10042825
3.569514,36.08693582
3.569422,36.07354077
3.569293,36.06016736
3.569177,36.04671821
3.569123,36.03333398
3.56906,36.01996057
3.569018,36.00646814
3.568925,35.99306227
3.568883,35.97969968
3.568809,35.96632627
3.568769,35.95283384
3.568685,35.93948207
3.568699,35.92598964
3.568754,35.91261623
3.568689,35.89925364
3.568635,35.88584777
3.568559,35.87243108
3.568511,35.85903603
3.568443,35.8456518
3.568421,35.83215937
3.568287,35.81879678
3.568163,35.80539091
3.568052,35.79200668
3.567961,35.77862245
3.567976,35.76514084
3.567809,35.75174579
3.567758,35.73839402
3.567745,35.72503143
3.567663,35.7115931
3.567646,35.69808985
3.567608,35.68472726
3.56754,35.67132139
3.567542,35.65792634
3.567539,35.64452047
3.567467,35.63113624
3.567438,35.61776283
3.567356,35.6043786
3.567343,35.59089699
3.567294,35.57751276
3.567155,35.56412853
3.567039,35.5506902
3.566919,35.53731679
3.566794,35.52393256
3.566845,35.51047259
3.566741,35.49706672
3.566628,35.48372577
3.566643,35.47033072
3.566531,35.45687075
3.566494,35.44346488
3.566491,35.43012393
3.566509,35.41672888
3.566457,35.40332301
3.5664,35.38990632
3.566368,35.37655455
3.566288,35.36307294
3.566247,35.34971035
3.56615,35.33630448
3.566133,35.32292025
3.565944,35.30956848
3.565866,35.29608687
3.565751,35.28267018
3.565728,35.26934005
3.565641,35.25596664
3.565598,35.24259323
3.565503,35.22918736
3.565457,35.21574903
3.56535,35.20238644
3.565318,35.18890483
3.565378,35.17560716
3.565381,35.16216883
3.565365,35.14879542
3.565282,35.13531381
3.565208,35.12195122
3.565185,35.10858863
3.565072,35.0951503
3.565058,35.08175525
3.564955,35.06837102
3.56485,35.05504089
3.564664,35.04164584
3.564633,35.02818587
3.56459,35.0148882
3.564498,35.00142823
3.564411,34.98806564
3.564384,34.97469223
3.564271,34.9611998
3.564276,34.94782639
3.564255,34.93443134
3.56427,34.92106875
3.564269,34.9076737
3.564177,34.89432193
3.564122,34.88095934
3.564105,34.86751019
3.563992,34.85410432
3.563954,34.84074173
3.563902,34.82736832
3.563793,34.81397327
3.563691,34.80057822
3.563589,34.78724809
3.563447,34.7737773
3.563389,34.76042553
3.563318,34.74705212
3.56332,34.73360297
3.563264,34.72026201
3.563181,34.70679123
3.563143,34.693407
3.563107,34.68006604
3.563165,34.66669263
3.563111,34.6533084
3.563028,34.63994581
3.563,34.62648584
3.562964,34.61311243
3.562875,34.5997282
3.562819,34.58634397
3.562789,34.57295974
3.562688,34.55962961
3.562498,34.54616964
3.562438,34.53285033
3.562434,34.51948774
3.562253,34.50612515
3.562244,34.49265436
3.56217,34.47932423
3.562119,34.46589672
3.562074,34.45257741
3.562019,34.43912826
3.561905,34.42572239
3.561964,34.4123598
3.561888,34.39900803
3.561907,34.38558052
3.561854,34.37229367
3.5618,34.35890944
3.561778,34.34543865
3.561712,34.33208688
3.561625,34.31872429
3.561566,34.30539416
3.561429,34.29192337
3.561268,34.27856078
3.561187,34.26517655
3.561173,34.25177068
3.561202,34.23841891
3.561091,34.22500222
3.560995,34.21161799
3.56092,34.1983095
3.560831,34.18495773
3.560776,34.17148694
3.560812,34.15813517
3.560821,34.1447293
3.560763,34.13140999
3.56076,34.1179933
3.560641,34.10461989
3.560628,34.09122484
3.560565,34.07782979
3.560475,34.06455375
3.560442,34.0511046
3.560282,34.03779611
3.560162,34.02435778
3.560092,34.01095191
3.560038,33.99760014
3.559941,33.98428083
3.559876,33.97087496
3.559837,33.95745827
3.559778,33.94412814
3.55977,33.93075473
3.559707,33.91735968
3.559711,33.90397545
3.559683,33.89064532
3.559693,33.87729355
3.559595,33.8638985
3.559549,33.85050345
3.55948,33.83720578
3.559435,33.82379991
3.559368,33.81036158
3.559209,33.79697735
3.559132,33.78361476
3.559023,33.77031709
3.558961,33.75688958
3.558868,33.74350535
3.55879,33.73015358
3.558747,33.71684509
3.558774,33.70343922
3.558646,33.69005499
3.558611,33.67670322
3.558571,33.66326489
3.558528,33.6499564
3.558599,33.63656135
3.558556,33.62318794
3.558452,33.60986862
3.558369,33.59643029
3.558319,33.5831218
3.558331,33.56970511
3.558146,33.55637498
3.558064,33.54297993
3.557945,33.52958488
3.557844,33.51623311
3.557767,33.50292462
3.557725,33.48947547
3.557733,33.47618862
3.557618,33.46279357
3.557539,33.44937688
3.557522,33.43603593
3.55738,33.42263006
3.557468,33.40931075
3.557418,33.3959698
3.557453,33.38261803
3.557345,33.36916888
3.557366,33.35582793
3.557202,33.34247616
3.557218,33.32913521
3.557116,33.31579426
3.557071,33.30241003
3.556927,33.2890799
3.556802,33.27564157
3.556801,33.26230062
3.5567,33.24898131
3.556576,33.23556462
3.556516,33.22220203
3.556492,33.20887189
3.556424,33.19552012
3.556398,33.18209261
3.556379,33.16876248
3.556346,33.15536743
3.556304,33.14206976
3.5563,33.12864225
3.556234,33.11532294
3.556182,33.10199281
3.556089,33.08864104
3.55605,33.07520271
3.555997,33.0618834
3.555943,33.04852081
3.555779,33.03517986
3.555654,33.02176317
3.555603,33.00843304
3.555496,32.99509209
3.55542,32.98174032
3.555409,32.96834527
3.555333,32.9549935
3.555244,32.94167419
3.55521,32.92822504
3.555223,32.91488409
3.555195,32.90153232
3.555247,32.88823464
3.555161,32.87488287
3.555071,32.86148782
3.555011,32.84819015
3.554972,32.83477346
3.554894,32.82142169
3.55483,32.80812402
3.554752,32.79467487
3.554633,32.7813772
3.55448,32.76802543
3.554432,32.75470612
3.554335,32.74136517
3.554376,32.7279593
3.554206,32.71458589
3.554216,32.70130986
3.554108,32.68786071
3.554115,32.67456304
3.554139,32.66123291
3.554099,32.64784868
3.554031,32.63450773
3.554002,32.62110186
3.55394,32.60776091
3.55389,32.59441996
3.553802,32.58110064
3.553753,32.56769477
3.55366,32.55435382
3.5536,32.54106697
3.553491,32.52773684
3.553357,32.51433097
3.553343,32.50100084
3.553239,32.48759497
3.553161,32.47428648
3.553078,32.46088061
3.553045,32.44753966
3.553062,32.43420953
3.552957,32.42083612
3.552958,32.40750599
3.552956,32.39415422
3.552907,32.38084573
3.552854,32.36752642
3.552835,32.35416383
3.552752,32.34081206
3.552662,32.32739537
3.55261,32.31407606
3.552505,32.30077838
3.552434,32.28734005
3.552383,32.2740532
3.552194,32.26073389
3.552141,32.24734966
3.552101,32.23401953
3.551975,32.22070022
3.552007,32.20738091
3.551932,32.19396422
3.551849,32.18059081
3.551862,32.16730396
3.551808,32.15398465
3.551841,32.1405896
3.55178,32.12724865
3.551735,32.11395098
3.551699,32.10053429
3.551575,32.08721498
3.551514,32.07389567
3.551492,32.06052226
3.551394,32.04712721
3.551215,32.03385117
3.551105,32.02053186
3.551047,32.00715845
3.551007,31.99383914
3.550996,31.98047655
3.550864,31.96717888
3.550875,31.95383793
3.550765,31.94041042
3.550701,31.92711275
3.550752,31.91378262
3.550735,31.90038757
3.550681,31.88707908
3.550652,31.87369485
3.550586,31.86036472
3.550486,31.84706705
3.550478,31.8337802
3.550378,31.82038515
3.550267,31.80701174
3.550165,31.79372488
3.550037,31.78032983
3.549786,31.76706462
3.549971,31.75371285
3.549869,31.740426
3.549794,31.72703095
3.549741,31.71373328
3.549652,31.70031659
3.549647,31.6870622
3.549534,31.67368879
3.549559,31.66040194
3.549567,31.64700689
3.549518,31.63370922
3.549446,31.62031417
3.549422,31.60702732
3.549367,31.59370801
3.549287,31.58033459
3.549247,31.56696118
3.549136,31.55369597
3.54901,31.54027928
3.548878,31.52702489
3.54886,31.51364066
3.548735,31.50028889
3.548705,31.48696958
3.548656,31.47370437
3.548529,31.46027686
3.548506,31.44701165
3.548454,31.43365988
3.548343,31.42030811
3.548395,31.40702126
3.548333,31.39365867
3.548388,31.38037182
3.548287,31.36698759
3.548192,31.35373319
3.548198,31.34033814
3.548118,31.32702965
3.548033,31.31367788
3.548015,31.30031529
3.547894,31.28705008
3.547782,31.27371995
3.547667,31.26038982
3.547594,31.24700559
3.547497,31.23367546
3.547437,31.22038861
3.547375,31.20702602
3.547367,31.19376081
3.547347,31.1803874
3.547191,31.16706809
3.547159,31.1537055
3.547164,31.14042946
3.547144,31.12709933
3.547156,31.11380166
3.547073,31.10043907
3.547003,31.08718468
3.546966,31.07385455
3.54687,31.06052442
3.546854,31.04714019
3.546753,31.03385334
3.546562,31.02049075
3.546501,31.00712816
3.546396,30.99384131
3.546326,30.98048954
3.546331,30.96719187
3.546277,30.95390501
3.54617,30.94057488
3.546095,30.92720147
3.545991,30.91393626
3.54605,30.90062777
3.546055,30.88728682
3.546008,30.87391341
3.545934,30.86060492
3.545897,30.84728561
3.545842,30.8339663
3.545734,30.82069027
3.545667,30.80730604
3.545641,30.79400837
3.545537,30.7806566
3.545431,30.76741302
3.545279,30.75405043
3.545228,30.7407203
3.545202,30.72746591
3.545091,30.71410332
3.545021,30.70072991
3.544978,30.68744306
3.54493,30.67409129
3.544896,30.66082608
3.544909,30.64747431
3.544857,30.63419828
3.544872,30.62084651
3.544731,30.60755966
3.544736,30.59418625
3.544657,30.58086693
3.544595,30.5675909
3.544539,30.55430405
3.54449,30.54097392
3.544343,30.52764379
3.544194,30.51425956
3.54416,30.50102681
3.544014,30.48767504
3.543986,30.47433409
3.543956,30.46106888
3.543883,30.44778203
3.543844,30.43441944
3.543728,30.42112177
3.543685,30.40778081
3.543685,30.3945156
3.543698,30.38114219
3.543694,30.3678337
3.543613,30.35457931
3.543474,30.34117344
3.543448,30.32788659
3.543399,30.31462138
3.543345,30.30132371
3.543213,30.2879503
3.543053,30.27462017
3.542953,30.26131168
3.542893,30.2480681
3.542848,30.23473797
3.542788,30.22145112
3.542734,30.20808853
3.542633,30.19479086
3.542591,30.18146073
3.542535,30.16819552
3.542484,30.15484375
3.542514,30.1415028
3.542487,30.12829169
3.542375,30.1149291
3.542368,30.10160979
3.542315,30.08829048
3.542241,30.07496035
3.54221,30.06172759
3.542151,30.048365
3.541993,30.03504569
3.541906,30.02180212
3.541771,30.00850445
3.541793,29.99514186
3.541667,29.98190911
3.541583,29.96851406
3.541509,29.95518393
3.541444,29.9419079
3.541388,29.92868597
3.54134,29.91535583
3.541376,29.90206898
3.541374,29.88870639
3.541281,29.87536544
3.541241,29.86213269
3.541203,29.84873764
3.541117,29.83548325
3.541044,29.82217476
3.541,29.80893119
3.540931,29.79560106
3.540778,29.78223847
3.540646,29.76892998
3.540566,29.75569722
3.540507,29.74238873
3.540454,29.7291127
3.540376,29.71577175
3.540294,29.70241998
3.540318,29.68920887
3.540204,29.67587874
3.540148,29.66251615
3.540163,29.64929422
3.540067,29.63597491
3.540112,29.62262314
3.540061,29.60931465
3.539996,29.59604943
3.539913,29.58275176
3.539822,29.56948655
3.539748,29.55615642
3.539683,29.54280465
3.539531,29.52958272
3.539421,29.51623095
3.539365,29.50300902
3.539277,29.48970053
3.539046,29.47640286
3.539173,29.46304027
3.539118,29.44973177
3.539024,29.43650984
3.538969,29.42316889
3.539001,29.40984958
3.53899,29.39664929
3.538949,29.38330834
3.538898,29.36998903
3.538809,29.3566589
3.538754,29.34337205
3.538694,29.33017176
3.538588,29.31685244
3.538543,29.30355477
3.538523,29.29022464
3.538383,29.27689451
3.538234,29.2636834
3.538128,29.25032081
3.538054,29.23703396
3.538079,29.22374711
3.537899,29.2104278
3.537873,29.19720587
3.537775,29.1838541
3.537751,29.1705456
3.537707,29.15725875
3.537621,29.14404764
3.53764,29.13071751
3.537679,29.1173982
3.537581,29.10411135
3.537557,29.0908786
3.537445,29.07753765
3.537391,29.0641967
3.537336,29.05102887
3.537259,29.03769873
3.537125,29.02437942
3.537017,29.01112503
3.536901,28.99781654
3.536818,28.98458379
3.53675,28.9712753
3.536709,28.95794517
3.536641,28.94461504
3.536569,28.93142557
3.53655,28.91808462
3.536418,28.90478695
3.536471,28.89158665
3.536431,28.87820242
3.536338,28.86495885
3.536374,28.85166118
3.536274,28.83836351
3.536194,28.82505502
3.536131,28.81173571
3.536062,28.7985246
3.535999,28.78521611
3.535881,28.77190762
3.535745,28.75868568
3.535681,28.74543129
3.535514,28.7321228
3.53551,28.71882513
3.535511,28.70550582
3.535429,28.69221897
3.535369,28.67900786
3.535209,28.66565609
3.535146,28.65243416
3.535298,28.63913648
3.535214,28.62581717
3.535154,28.61259524
3.535102,28.59925429
3.535028,28.58597826
3.535048,28.57265895
3.534908,28.55945866
3.534842,28.54613935
3.534723,28.53284168
3.534538,28.51954401
3.534468,28.50632207
3.534359,28.49300276
3.534411,28.47974837
3.5343,28.46641824
3.53426,28.45315303
3.534168,28.43988782
3.534086,28.42668753
3.534042,28.41336822
3.533936,28.40004891
3.533984,28.38676206
3.533945,28.37357258
3.533879,28.36028573
3.533816,28.34697724
3.533689,28.33367957
3.533731,28.32041436
3.533581,28.30711669
3.533565,28.29381902
3.533467,28.28062955
3.533334,28.26729942
3.533236,28.25402338
3.533165,28.24072571
3.533051,28.22752542
3.532985,28.21423857
3.532897,28.20098418
3.532854,28.18769733
3.532824,28.17443212
3.532743,28.16108035
3.532708,28.14791251
3.532699,28.13454992
3.532737,28.12137127
3.532575,28.1080195
3.532557,28.09481921
3.532476,28.08153236
3.532455,28.06823469
3.532349,28.0549803
3.532276,28.04171509
3.532167,28.02841741
3.531975,28.01510892
3.531912,28.00186535
